t_mono_ns,power_mW,src,valid
277003123565153,6542.750,batt,1
277003173564999,5935.411,batt,1
277003223565000,5935.411,batt,1
277003273566616,5935.411,batt,1
277003323564794,5935.411,batt,1
277003373564952,5935.411,batt,1
277003423564641,6539.967,batt,1
277003473565475,6539.967,batt,1
277003523564591,6539.967,batt,1
277003573564645,6539.967,batt,1
277003623567146,6539.967,batt,1
277003676117539,6383.063,batt,1
277003723566159,6383.063,batt,1
277003773570223,6383.063,batt,1
277003823569859,6383.063,batt,1
277003873565954,6383.063,batt,1
277003923566268,6244.643,batt,1
277003973564759,6244.643,batt,1
277004023564396,6244.643,batt,1
277004073565126,6244.643,batt,1
277004123567211,6244.643,batt,1
277004173567994,6188.853,batt,1
277004223566172,6188.853,batt,1
277004273567007,6188.853,batt,1
277004323565758,6188.853,batt,1
277004373564666,6188.853,batt,1
277004423568625,4587.660,batt,1
277004473567533,4587.660,batt,1
277004523564930,4587.660,batt,1
277004573564931,4587.660,batt,1
277004623565089,4587.660,batt,1
277004673564309,3019.234,batt,1
277004723565091,3019.234,batt,1
277004773564364,3019.234,batt,1
277004823565198,3019.234,batt,1
277004873564679,2982.564,batt,1
277004923565201,2982.564,batt,1
277004973568952,2982.564,batt,1
277005023567026,2982.564,batt,1
277005073566142,2982.564,batt,1
277005123567185,4695.728,batt,1
277005173567864,4695.728,batt,1
277005223566407,4695.728,batt,1
277005273567762,4695.728,batt,1
277005323567295,4695.728,batt,1
277005373566619,4288.281,batt,1
277005423570006,4288.281,batt,1
277005473572871,4288.281,batt,1
277005523567925,4288.281,batt,1
277005573568707,4288.281,batt,1
277005623568657,4372.874,batt,1
277005673567721,4372.874,batt,1
277005723569805,4372.874,batt,1
277005773571733,4372.874,batt,1
277005823567881,4372.874,batt,1
277005873566267,4481.391,batt,1
277005923566529,4481.391,batt,1
277005973566687,4481.391,batt,1
277006023567573,4481.391,batt,1
277006073570960,4481.391,batt,1
277006123568097,3328.904,batt,1
277006173567109,3328.904,batt,1
277006223566589,3328.904,batt,1
277006273566799,3328.904,batt,1
277006323567790,3328.904,batt,1
277006373568051,4444.711,batt,1
277006423569615,4444.711,batt,1
277006473564929,4444.711,batt,1
277006523567587,4444.711,batt,1
277006573569098,4444.711,batt,1
277006623567016,4389.316,batt,1
277006673567070,4389.316,batt,1
277006723567227,4389.316,batt,1
277006773567177,4389.316,batt,1
277006823567126,4389.316,batt,1
277006873567075,4202.371,batt,1
277006923567441,4202.371,batt,1
277006973564942,4202.371,batt,1
277007023567860,4202.371,batt,1
277007073570726,4202.371,batt,1
277007123570363,4323.915,batt,1
277007173568645,4323.915,batt,1
277007223566251,4323.915,batt,1
277007273569429,4323.915,batt,1
277007323566774,4323.915,batt,1
277007373569588,4520.628,batt,1
277007423568392,4520.628,batt,1
277007473566726,4520.628,batt,1
277007523566884,4520.628,batt,1
277007573566208,4520.628,batt,1
277007623565272,4665.437,batt,1
277007673567825,4665.437,batt,1
277007723566837,4665.437,batt,1
277007773567359,4665.437,batt,1
277007823567829,4665.437,batt,1
277007873571268,4424.525,batt,1
277007923568353,4424.525,batt,1
277007973568198,4424.525,batt,1
277008023569553,4424.525,batt,1
277008073569815,4424.525,batt,1
277008123568358,4372.319,batt,1
277008173568307,4372.319,batt,1
277008223566329,4372.319,batt,1
277008273567893,4372.319,batt,1
277008323570499,4372.319,batt,1
277008373565656,4474.943,batt,1
277008423566907,4474.943,batt,1
277008473566857,4474.943,batt,1
277008523569410,4474.943,batt,1
277008573567224,4474.943,batt,1
277008623568423,4489.112,batt,1
277008673568008,4489.112,batt,1
277008723574676,4489.112,batt,1
277008773564521,4489.112,batt,1
277008823567803,4489.112,batt,1
277008873565721,4505.594,batt,1
277008923567910,4505.594,batt,1
277008973568016,4505.594,batt,1
277009023567600,4505.594,batt,1
277009073566456,4505.594,batt,1
277009123566509,4373.953,batt,1
277009173566979,4373.953,batt,1
277009223567866,4373.953,batt,1
277009273565628,4373.953,batt,1
277009323569587,4373.953,batt,1
277009373569797,4730.511,batt,1
277009423566725,4730.511,batt,1
277009473567248,4730.511,batt,1
277009523566936,4730.511,batt,1
277009573569073,4730.511,batt,1
277009623565220,3087.623,batt,1
277009673567878,3087.623,batt,1
277009723570640,3087.623,batt,1
277009773567464,3087.623,batt,1
277009823568142,3087.623,batt,1
277009873567779,4382.811,batt,1
277009923567468,4382.811,batt,1
277009973568979,4382.811,batt,1
277010023567887,4382.811,batt,1
277010073567680,4382.811,batt,1
277010123564765,4786.972,batt,1
277010173571849,4786.972,batt,1
277010223566799,4786.972,batt,1
277010273566904,4786.972,batt,1
277010323566541,4786.972,batt,1
277010373568834,4718.951,batt,1
277010423566700,4718.951,batt,1
277010473569097,4718.951,batt,1
277010523567119,4718.951,batt,1
277010573568683,4718.951,batt,1
277010623568267,4528.258,batt,1
277010673568217,4528.258,batt,1
277010723565978,4528.258,batt,1
277010773568792,4528.258,batt,1
277010823570356,4528.258,batt,1
277010873567389,4537.044,batt,1
277010923569161,4537.044,batt,1
277010973566766,4537.044,batt,1
277011023566768,4537.044,batt,1
277011073575779,4537.044,batt,1
277011123567291,4565.218,batt,1
277011173570469,4565.218,batt,1
277011223567919,4565.218,batt,1
277011273567191,4565.218,batt,1
277011323569380,4565.218,batt,1
277011373568548,4491.426,batt,1
277011423569018,4491.426,batt,1
277011476172690,4491.426,batt,1
277011523565062,4491.426,batt,1
277011573569022,4491.426,batt,1
277011623568762,4508.283,batt,1
277011673569649,4508.283,batt,1
277011723568505,4508.283,batt,1
277011773567256,4508.283,batt,1
277011823570122,4508.283,batt,1
277011873566269,4404.417,batt,1
277011923566843,4404.417,batt,1
277011973569657,4404.417,batt,1
277012023570335,4404.417,batt,1
277012073566951,4404.417,batt,1
277012123567161,4555.125,batt,1
277012173570027,4555.125,batt,1
277012223567216,4555.125,batt,1
277012273567269,4555.125,batt,1
277012323565343,4495.870,batt,1
277012373567949,4497.601,batt,1
277012423568419,4497.601,batt,1
277012473568368,4497.601,batt,1
277012523570453,4497.601,batt,1
277012573568683,5133.089,batt,1
277012623568633,5133.089,batt,1
277012673570196,5133.089,batt,1
277012723568271,5133.089,batt,1
277012773571397,5133.089,batt,1
277012823566711,4511.334,batt,1
277012873568952,4511.334,batt,1
277012923567078,4511.334,batt,1
277012973569475,4511.334,batt,1
277013023564581,4511.334,batt,1
277013073569426,4874.676,batt,1
277013123567396,4874.676,batt,1
277013173566772,4874.676,batt,1
277013223566461,4874.676,batt,1
277013273569275,4874.676,batt,1
277013323567713,4555.125,batt,1
277013373566986,4555.125,batt,1
277013423567820,4555.125,batt,1
277013473567197,4555.125,batt,1
277013523569073,4555.125,batt,1
277013573566939,4607.761,batt,1
277013623568138,4607.761,batt,1
277013673568816,4607.761,batt,1
277013723567516,4607.761,batt,1
277013773568767,4607.761,batt,1
277013823568716,3431.825,batt,1
277013873568822,3431.825,batt,1
277013923568823,3431.825,batt,1
277013973567470,3431.825,batt,1
277014023567419,3431.825,batt,1
277014073568150,4411.617,batt,1
277014123568464,4411.617,batt,1
277014173566746,4411.617,batt,1
277014223565914,4411.617,batt,1
277014273566124,4411.617,batt,1
277014323565604,2098.829,batt,1
277014373564512,2098.829,batt,1
277014423564670,2098.829,batt,1
277014473565140,2098.829,batt,1
277014523563110,2098.829,batt,1
277014573565559,1858.696,batt,1
277014623564987,1858.696,batt,1
277014673563062,1858.696,batt,1
277014723563115,1858.696,batt,1
277014773563116,1858.696,batt,1
277014823563118,797.423,batt,1
277014873562963,797.423,batt,1
277014923563172,797.423,batt,1
277014973563434,797.423,batt,1
277015023563019,797.423,batt,1
277015073562968,750.979,batt,1
277015123563438,750.979,batt,1
277015173562710,750.979,batt,1
277015223563024,750.979,batt,1
277015273563390,750.979,batt,1
277015323562975,768.235,batt,1
277015373563236,768.235,batt,1
277015423564227,768.235,batt,1
277015473563395,768.235,batt,1
277015523563188,768.235,batt,1
277015573563242,714.302,batt,1
277015623562826,714.302,batt,1
277015673563296,714.302,batt,1
277015723562881,714.302,batt,1
277015773562882,714.302,batt,1
277015823562831,685.049,batt,1
277015873563145,685.049,batt,1
277015923563042,685.049,batt,1
277015973563460,685.049,batt,1
277016023563201,685.049,batt,1
277016073564765,692.362,batt,1
277016123565235,692.362,batt,1
277016173562841,692.362,batt,1
277016223565238,692.362,batt,1
277016273563625,692.362,batt,1
