t_mono_ns,power_mW,src,valid
7541033132469,3497.699,batt,1
7541072391982,3497.699,batt,1
7541122370671,3497.699,batt,1
7541172434044,3386.912,batt,1
7541222357474,3386.912,batt,1
7541272399962,3386.912,batt,1
7541322374224,3386.912,batt,1
7541372402703,3386.912,batt,1
7541422430035,3696.870,batt,1
7541472421119,3696.870,batt,1
7541522439702,3696.870,batt,1
7541572468337,3696.870,batt,1
7541622408381,3696.870,batt,1
7541672377799,3775.715,batt,1
7541722420548,3775.715,batt,1
7541772399497,3775.715,batt,1
7541822402247,3775.715,batt,1
7541872424111,3830.060,batt,1
7541922413008,3831.533,batt,1
7541972387894,3831.533,batt,1
7542022387051,3831.533,batt,1
7542072353500,3831.533,batt,1
7542122384687,3336.990,batt,1
7542172454570,3336.990,batt,1
7542222468727,3336.990,batt,1
7542272451009,3336.990,batt,1
7542322406156,3336.990,batt,1
7542372436197,3318.711,batt,1
7542422404782,3318.711,batt,1
7542472626276,3318.711,batt,1
7542522380387,3318.711,batt,1
7542572435271,3318.711,batt,1
7542622441615,3446.513,batt,1
7542672431189,3446.513,batt,1
7542722400971,3446.513,batt,1
7542772370701,3446.513,batt,1
7542822406784,3446.513,batt,1
7542872388285,3217.428,batt,1
7542922433534,3217.428,batt,1
7542972417222,3217.428,batt,1
7543022439607,3217.428,batt,1
7543072415692,3217.428,batt,1
7543122363339,3505.730,batt,1
7543172417703,3505.730,batt,1
7543222437796,3505.730,batt,1
7543272428672,3505.730,batt,1
7543322453400,3505.730,batt,1
7543372433287,3559.324,batt,1
7543422342290,3559.324,batt,1
7543472392590,3559.324,batt,1
7543522503567,3559.324,batt,1
7543572437725,3559.324,batt,1
7543622382040,3420.826,batt,1
7543672576034,3420.826,batt,1
7543722439309,3420.826,batt,1
7543772414040,3420.826,batt,1
7543822476996,3420.826,batt,1
7543872418134,3810.618,batt,1
7543922387500,3810.618,batt,1
7543972388375,3810.618,batt,1
7544022403208,3810.618,batt,1
7544072403302,3810.618,batt,1
7544122447718,3502.027,batt,1
7544172387241,3502.027,batt,1
7544222433635,3502.027,batt,1
7544272443052,3502.027,batt,1
7544322411480,3502.027,batt,1
7544372468188,3494.052,batt,1
7544422390836,3494.052,batt,1
7544472477177,3494.052,batt,1
7544522395868,3494.052,batt,1
7544572545593,3494.052,batt,1
7544622391420,3826.510,batt,1
7544672413962,3826.510,batt,1
7544722406921,3826.510,batt,1
7544772457690,3826.510,batt,1
7544822397161,3826.510,batt,1
7544872386578,3371.545,batt,1
7544922447139,3371.545,batt,1
7544972453952,3371.545,batt,1
7545022388892,3371.545,batt,1
7545072470598,3371.545,batt,1
7545122448818,3366.670,batt,1
7545172373133,3366.670,batt,1
7545222375674,3366.670,batt,1
7545272502952,3366.670,batt,1
7545322412111,3366.670,batt,1
7545372658032,3834.480,batt,1
7545422379853,3834.480,batt,1
7545472419060,3834.480,batt,1
7545522409363,3834.480,batt,1
7545572481174,3834.480,batt,1
7545622429707,3624.824,batt,1
7545672405010,3624.824,batt,1
7545722445103,3624.824,batt,1
7545772364470,3624.824,batt,1
7545822413989,3624.824,batt,1
7545872392678,3198.774,batt,1
7545922453864,3198.774,batt,1
7545972391772,3198.774,batt,1
7546022397179,3198.774,batt,1
7546072500239,3198.774,batt,1
7546122386742,3196.615,batt,1
7546172472407,3196.615,batt,1
7546222406305,3196.615,batt,1
7546272416867,3196.615,batt,1
7546322446648,3196.615,batt,1
7546372392160,3876.808,batt,1
7546422363974,3876.808,batt,1
7546472415733,3876.808,batt,1
7546522409369,3876.808,batt,1
7546572409984,3876.808,batt,1
7546622410286,3642.642,batt,1
7546672402151,3642.642,batt,1
7546722429640,3642.642,batt,1
7546772408433,3642.642,batt,1
7546822442797,3642.642,batt,1
7546872432474,3533.031,batt,1
7546922450537,3533.031,batt,1
7546972443339,3533.031,batt,1
7547022390883,3533.031,batt,1
7547072409518,3533.031,batt,1
7547122473621,2592.557,batt,1
7547172397675,2592.557,batt,1
7547222440997,2592.557,batt,1
7547272436768,2592.557,batt,1
7547322357281,2592.557,batt,1
7547372368156,3308.725,batt,1
7547422453821,3308.725,batt,1
7547472440217,3308.725,batt,1
7547522515257,3308.725,batt,1
7547572418531,3308.725,batt,1
7547622345919,3871.640,batt,1
7547672389814,3871.640,batt,1
7547722460218,3871.640,batt,1
7547772421772,3871.640,batt,1
7547822472229,3871.640,batt,1
7547872433157,3606.543,batt,1
7547922361899,3606.543,batt,1
7547972382305,3606.543,batt,1
7548022418961,3606.543,batt,1
7548072441138,3606.543,batt,1
7548122414462,3834.795,batt,1
7548172425857,3834.795,batt,1
7548222471679,3834.795,batt,1
7548272456774,3834.795,batt,1
7548322430567,3561.586,batt,1
7548372338424,3561.244,batt,1
7548422499503,3561.244,batt,1
7548472436265,3561.244,batt,1
7548522420006,3561.244,batt,1
7548572417600,3293.922,batt,1
7548622384726,3293.922,batt,1
7548672386018,3293.922,batt,1
7548722375018,3293.922,batt,1
7548772391466,3293.922,batt,1
7548822405831,3499.950,batt,1
7548872446028,3499.950,batt,1
7548922444039,3499.950,batt,1
7548972434185,3499.950,batt,1
7549022411571,3499.950,batt,1
7549072396510,3241.184,batt,1
7549122481289,3241.184,batt,1
7549172361178,3241.184,batt,1
7549222367417,3241.184,batt,1
7549272457040,3241.184,batt,1
7549322427604,3518.253,batt,1
7549372390095,3518.253,batt,1
7549422363315,3518.253,batt,1
7549472423303,3518.253,batt,1
7549522415220,3518.253,batt,1
7549572416460,3917.058,batt,1
7549622463948,3917.058,batt,1
7549672419981,3917.058,batt,1
7549722389034,3917.058,batt,1
7549772420065,3917.058,batt,1
7549822381775,3480.189,batt,1
7549872411556,3480.189,batt,1
7549922548364,3480.189,batt,1
7549972352943,3480.189,batt,1
7550022399494,3480.189,batt,1
7550072403703,3585.106,batt,1
7550122425255,3585.106,batt,1
7550172413005,3585.106,batt,1
7550222456848,3585.106,batt,1
7550272423141,3585.106,batt,1
7550322441776,4021.616,batt,1
7550372436506,4021.616,batt,1
7550422400976,4021.616,batt,1
7550480493236,4021.616,batt,1
7550522457152,4021.616,batt,1
7550572415945,3538.439,batt,1
7550622397446,3538.439,batt,1
7550672409779,3538.439,batt,1
7550722395811,3538.439,batt,1
7550772431113,3538.439,batt,1
7550822434279,3749.651,batt,1
7550872388177,3749.651,batt,1
7550922442801,3749.651,batt,1
7550972419145,3749.651,batt,1
7551022362106,3749.651,batt,1
7551072436416,3893.534,batt,1
7551122378022,3893.534,batt,1
7551172540403,3893.534,batt,1
7551222431646,3893.534,batt,1
7551272411689,3893.534,batt,1
7551322402669,3320.718,batt,1
7551372439324,3320.718,batt,1
7551422415461,3320.718,batt,1
7551472399722,3320.718,batt,1
7551522396587,3320.718,batt,1
7551572451002,3385.841,batt,1
7551622446461,3385.841,batt,1
7551672436087,3385.841,batt,1
7551722397275,3385.841,batt,1
7551772470232,3385.841,batt,1
7551822402099,3712.915,batt,1
7551872415682,3712.915,batt,1
7551922411922,3712.915,batt,1
7551972384309,3712.915,batt,1
7552022369455,3712.915,batt,1
7552072376997,3724.931,batt,1
7552122381153,3724.931,batt,1
7552172485307,3724.931,batt,1
7552222378425,3724.931,batt,1
7552272364092,3724.931,batt,1
7552322423664,3870.073,batt,1
7552372450840,3870.073,batt,1
7552422420883,3870.073,batt,1
7552472369677,3870.073,batt,1
7552522427686,3870.073,batt,1
7552572341845,3310.876,batt,1
7552622376625,3310.876,batt,1
7552672440780,3310.876,batt,1
7552722385719,3310.876,batt,1
7552772447218,3310.876,batt,1
7552822432416,3732.167,batt,1
7552872420948,3732.167,batt,1
7552922451198,3732.167,batt,1
7552972404106,3732.167,batt,1
7553022390086,3732.167,batt,1
7553072448303,3734.658,batt,1
7553122404440,3734.658,batt,1
7553172364900,3734.658,batt,1
7553222467074,3734.658,batt,1
7553272418211,3734.658,batt,1
7553322405233,3831.689,batt,1
7553372372776,3831.689,batt,1
7553422422087,3831.689,batt,1
7553472422442,3831.689,batt,1
7553522413994,3831.689,batt,1
7553572424505,3632.766,batt,1
7553622442827,3632.766,batt,1
7553672468702,3632.766,batt,1
7553722400412,3632.766,batt,1
7553772439828,3632.766,batt,1
7553822361591,3468.740,batt,1
7553872433037,3468.740,batt,1
7553922453652,3468.740,batt,1
7553972422497,3468.740,batt,1
7554022416601,3468.740,batt,1
7554072464559,3560.843,batt,1
7554122378040,3560.843,batt,1
7554172439435,3560.843,batt,1
7554222394686,3560.843,batt,1
7554272358531,3560.843,batt,1
7554322406905,2617.307,batt,1
7554372403614,2617.307,batt,1
7554422497143,2617.307,batt,1
7554472395209,2617.307,batt,1
7554522386449,2617.307,batt,1
7554572451645,3279.463,batt,1
7554622366742,3279.463,batt,1
7554672439594,3279.463,batt,1
7554722409897,3279.463,batt,1
7554772362701,3367.098,batt,1
7554822375191,3368.070,batt,1
7554872440387,3368.070,batt,1
7554922416575,3368.070,batt,1
7554972389951,3368.070,batt,1
7555022421503,3888.515,batt,1
7555072453523,3888.515,batt,1
7555122400181,3888.515,batt,1
7555172404286,3888.515,batt,1
7555222501721,3888.515,batt,1
7555272460826,3357.383,batt,1
7555322452900,3357.383,batt,1
7555372378725,3357.383,batt,1
7555422348976,3357.383,batt,1
7555472414225,3357.383,batt,1
7555522559210,3478.386,batt,1
7555572422798,3478.386,batt,1
7555622446173,3478.386,batt,1
7555672411893,3478.386,batt,1
7555722379748,3478.386,batt,1
7555772399685,3609.146,batt,1
7555822425091,3609.146,batt,1
7555872433154,3609.146,batt,1
7555922405228,3609.146,batt,1
7555972409019,3609.146,batt,1
7556022373750,3583.383,batt,1
7556072398791,3583.383,batt,1
7556122578776,3583.383,batt,1
7556172398719,3583.383,batt,1
7556222508862,3583.383,batt,1
7556272310316,3518.371,batt,1
7556322422594,3518.371,batt,1
7556372411178,3518.371,batt,1
7556422392262,3518.371,batt,1
7556472429491,3518.371,batt,1
7556522440574,4080.159,batt,1
7556572393274,4080.159,batt,1
7556622412846,4080.159,batt,1
7556672416273,4080.159,batt,1
7556722358192,4080.159,batt,1
7556772394014,3440.504,batt,1
7556822399108,3440.504,batt,1
7556872408369,3440.504,batt,1
7556922422629,3440.504,batt,1
7556972413557,3440.504,batt,1
7557022393287,3402.383,batt,1
7557072394110,3402.383,batt,1
7557122528263,3402.383,batt,1
7557172403829,3402.383,batt,1
7557222437672,3402.383,batt,1
7557272531461,3750.470,batt,1
7557322360154,3750.470,batt,1
7557372420090,3750.470,batt,1
7557422450340,3750.470,batt,1
7557472442830,3750.470,batt,1
7557522453132,3685.918,batt,1
7557572417289,3685.918,batt,1
7557622413269,3685.918,batt,1
7557672410082,3685.918,batt,1
7557722401843,3685.918,batt,1
7557772438238,3516.628,batt,1
7557822406510,3516.628,batt,1
7557872440145,3516.628,batt,1
7557922383313,3516.628,batt,1
7557972383355,3516.628,batt,1
7558022512300,3654.676,batt,1
7558072376616,3654.676,batt,1
7558122368950,3654.676,batt,1
7558172453886,3654.676,batt,1
7558222421637,3654.676,batt,1
7558272468657,3571.373,batt,1
7558322469324,3571.373,batt,1
7558372466293,3571.373,batt,1
7558422399409,3571.373,batt,1
7558472380494,3571.373,batt,1
7558522388921,3548.712,batt,1
7558572428076,3548.712,batt,1
7558622439160,3548.712,batt,1
7558672527324,3548.712,batt,1
7558722398203,3548.712,batt,1
7558772402151,3752.147,batt,1
7558822474743,3752.147,batt,1
7558872407183,3752.147,batt,1
7558922445088,3752.147,batt,1
7558972436224,3752.147,batt,1
7559022445068,3638.069,batt,1
7559072380424,3638.069,batt,1
7559122411195,3638.069,batt,1
7559172411393,3638.069,batt,1
7559222436590,3638.069,batt,1
7559272418820,3282.057,batt,1
7559322419800,3282.057,batt,1
7559372421560,3282.057,batt,1
7559422368948,3282.057,batt,1
7559472441175,3282.057,batt,1
7559522373615,3462.704,batt,1
7559572447040,3462.704,batt,1
7559622441926,3462.704,batt,1
7559672464571,3462.704,batt,1
7559722486488,3462.704,batt,1
7559772370179,3546.788,batt,1
7559822405272,3546.788,batt,1
7559872420418,3546.788,batt,1
7559922400981,3546.788,batt,1
7559972388680,3546.788,batt,1
7560022365493,3726.184,batt,1
7560072405586,3726.184,batt,1
7560122396722,3726.184,batt,1
7560172438273,3726.184,batt,1
7560222461023,3726.184,batt,1
7560272449190,3764.175,batt,1
7560322397046,3764.175,batt,1
7560372416254,3764.175,batt,1
7560422422390,3764.175,batt,1
7560472424359,3764.175,batt,1
7560522482003,3574.561,batt,1
7560572444807,3574.561,batt,1
7560622416724,3574.561,batt,1
7560672466244,3574.561,batt,1
7560722406600,3574.561,batt,1
7560772424246,3443.559,batt,1
7560822397986,3443.559,batt,1
7560872397247,3443.559,batt,1
7560922393956,3443.559,batt,1
7560972447903,3443.559,batt,1
7561022430445,3252.760,batt,1
7561072471423,3252.760,batt,1
7561122370947,3252.760,batt,1
7561172404686,3252.760,batt,1
7561222423947,3899.362,batt,1
7561272420134,3906.495,batt,1
7561322372730,3906.495,batt,1
7561372394750,3906.495,batt,1
7561422432343,3906.495,batt,1
7561472379626,2159.640,batt,1
7561522406647,2159.640,batt,1
7561572450698,2159.640,batt,1
7561622378763,2159.640,batt,1
7561672451459,2159.640,batt,1
7561722413585,3700.028,batt,1
7561772411284,3700.028,batt,1
7561822471115,3700.028,batt,1
7561872441575,3700.028,batt,1
7561922374275,3700.028,batt,1
7561972390462,3644.260,batt,1
7562022418889,3644.260,batt,1
7562072419868,3644.260,batt,1
7562122381630,3644.260,batt,1
7562172456149,3644.260,batt,1
7562222436140,3324.488,batt,1
7562272372954,3324.488,batt,1
7562322374663,3324.488,batt,1
7562372454546,3324.488,batt,1
7562422411985,3324.488,batt,1
7562472444526,3654.119,batt,1
7562522372435,3654.119,batt,1
7562572434559,3654.119,batt,1
7562622453037,3654.119,batt,1
7562672396466,3654.119,batt,1
7562722414008,4108.843,batt,1
7562772385405,4108.843,batt,1
7562822407686,4108.843,batt,1
7562872431946,4108.843,batt,1
7562922468862,4108.843,batt,1
7562972403385,3362.866,batt,1
7563022388896,3362.866,batt,1
