t_mono_ns,power_mW,src,valid
277629818361045,4716.741,batt,1
277629868362653,4716.741,batt,1
277629918361657,4716.741,batt,1
277629968360556,5516.137,batt,1
277630018362789,5516.137,batt,1
277630068361844,5516.137,batt,1
277630118361265,5516.137,batt,1
277630168360737,5516.137,batt,1
277630218362709,5753.296,batt,1
277630268363536,5753.296,batt,1
277630318363894,5753.296,batt,1
277630368361908,5753.296,batt,1
277630418363619,5596.705,batt,1
277630468362154,5598.862,batt,1
277630518361418,5598.862,batt,1
277630568362714,5598.862,batt,1
277630618361353,5598.862,batt,1
277630668361658,6204.846,batt,1
277630718361287,6204.846,batt,1
277630768361228,6204.846,batt,1
277630818361169,6204.846,batt,1
277630868361110,6204.846,batt,1
277630918362301,5285.042,batt,1
277630968364534,5285.042,batt,1
277631018361402,5285.042,batt,1
277631068361031,5285.042,batt,1
277631118361440,5285.042,batt,1
277631168361590,5875.912,batt,1
277631218361687,5875.912,batt,1
277631268364076,5875.912,batt,1
277631318360684,5875.912,batt,1
277631368361562,5875.912,batt,1
277631418364681,4954.848,batt,1
277631468361028,4954.848,batt,1
277631518361386,4954.848,batt,1
277631568360910,4954.848,batt,1
277631618364445,4954.848,batt,1
277631668361105,6282.544,batt,1
277631718361463,6282.544,batt,1
277631768365258,6282.544,batt,1
277631818361345,6282.544,batt,1
277631868360921,6282.544,batt,1
277631918364143,6454.901,batt,1
277631968363199,6454.901,batt,1
277632018361109,6454.901,batt,1
277632068360529,6454.901,batt,1
277632118364168,6454.901,batt,1
277632168363380,6368.269,batt,1
277632218361550,6368.269,batt,1
277632268361231,6368.269,batt,1
277632318361224,6368.269,batt,1
277632368361894,6368.269,batt,1
277632418360846,6419.133,batt,1
277632468362454,6419.133,batt,1
277632518364582,6419.133,batt,1
277632568361190,6419.133,batt,1
277632618361287,6419.133,batt,1
277632668361697,6285.337,batt,1
277632718360805,6285.337,batt,1
277632768361059,6285.337,batt,1
277632818364645,6285.337,batt,1
277632868366149,6285.337,batt,1
277632918361142,5846.407,batt,1
277632968362021,5846.407,batt,1
277633018360556,5846.407,batt,1
277633068362267,5846.407,batt,1
277633118360854,5846.407,batt,1
277633168362202,5242.210,batt,1
277633218364382,5242.210,batt,1
277633268361928,5242.210,batt,1
277633318363067,5242.210,batt,1
277633368361237,5242.210,batt,1
277633418361595,6446.260,batt,1
277633468361327,6446.260,batt,1
277633518361216,6446.260,batt,1
277633568361053,6446.260,batt,1
277633618361359,6446.260,batt,1
277633668364165,5881.410,batt,1
277633718363897,5881.410,batt,1
277633768361391,5881.410,batt,1
277633818360863,5881.410,batt,1
277633868364033,5881.410,batt,1
277633918361266,6694.684,batt,1
277633968361051,6694.684,batt,1
277634018362554,6694.684,batt,1
277634068361193,6694.684,batt,1
277634118361447,6694.684,batt,1
277634168362482,5971.789,batt,1
277634218365235,5971.789,batt,1
277634268363301,5971.789,batt,1
277634318362513,5971.789,batt,1
277634368362871,5971.789,batt,1
277634418363020,4970.415,batt,1
277634468363170,4970.415,batt,1
277634518363319,4970.415,batt,1
277634568362375,4970.415,batt,1
277634618364503,4970.415,batt,1
277634668361528,3581.343,batt,1
277634718361521,3581.343,batt,1
277634768362712,3581.343,batt,1
277634818362132,3581.343,batt,1
277634868361500,3581.343,batt,1
277634918362014,2072.007,batt,1
277634968361226,2072.007,batt,1
277635018360751,2072.007,batt,1
277635068361577,2072.007,batt,1
277635118361570,2072.007,batt,1
277635168361512,1997.016,batt,1
277635218361557,1997.016,batt,1
277635268361550,1997.016,batt,1
277635318361179,1997.016,batt,1
277635368361484,1997.016,batt,1
277635418361790,3567.939,batt,1
277635468362356,3567.939,batt,1
277635518364589,3567.939,batt,1
277635568361717,3567.939,batt,1
277635618361138,3567.939,batt,1
277635668361339,3706.027,batt,1
277635718361280,3706.027,batt,1
277635768361273,3706.027,batt,1
277635818361423,3706.027,batt,1
277635868361155,3706.027,batt,1
277635918362086,3293.164,batt,1
277635968361090,3293.164,batt,1
277636018360927,3293.164,batt,1
277636068361597,3293.164,batt,1
277636118361330,nan,none,0
277638172349939,nan,none,0
277642268431111,nan,none,0
277646364420360,nan,none,0
277650460441795,nan,none,0
277654556355212,nan,none,0
277658652448364,nan,none,0
277662748345115,nan,none,0
277666844423371,nan,none,0
277670940384912,nan,none,0
277675036405878,nan,none,0
277679132352524,nan,none,0
277683228296357,nan,none,0
277687612430612,nan,none,0
277691708411267,nan,none,0
277695804410671,nan,none,0
277699900384660,nan,none,0
277703996438229,nan,none,0
277708092428988,nan,none,0
277712188448288,nan,none,0
277716284902991,nan,none,0
277720380353558,nan,none,0
277724476410044,nan,none,0
277730620341054,nan,none,0
277736764373571,nan,none,0
277741884382266,nan,none,0
277745980405315,nan,none,0
277750076416230,nan,none,0
277754172341991,nan,none,0
277758268429257,nan,none,0
277762364442984,3260.000,hwmon,1
