t_mono_ns,power_mW,src,valid
277146006691194,4438.796,batt,1
277146056689268,4438.796,batt,1
277146106688020,4438.796,batt,1
277146156693594,4438.796,batt,1
277146206692553,4438.796,batt,1
277146256692659,4458.939,batt,1
277146306687400,4458.939,batt,1
277146356694016,4458.939,batt,1
277146406691621,4458.939,batt,1
277146456690477,4458.939,batt,1
277146506690582,4514.240,batt,1
277146556690896,4514.240,batt,1
277146606693137,4514.240,batt,1
277146656692461,4514.240,batt,1
277146706694858,4424.100,batt,1
277146756690380,4427.505,batt,1
277146806688351,4427.505,batt,1
277146856696581,4427.505,batt,1
277146906689499,4427.505,batt,1
277146956688875,4329.761,batt,1
277147006692158,4329.761,batt,1
277147056693513,4329.761,batt,1
277147106690858,4329.761,batt,1
277147156691068,4329.761,batt,1
277147206695080,4524.986,batt,1
277147256691800,4524.986,batt,1
277147306691697,4524.986,batt,1
277147356692271,4524.986,batt,1
277147406692272,4524.986,batt,1
277147456691232,4426.228,batt,1
277147506695244,4426.228,batt,1
277147556690297,4426.228,batt,1
277147606691601,4426.228,batt,1
277147656691550,4426.228,batt,1
277147706692280,4606.622,batt,1
277147756692438,4606.622,batt,1
277147806691085,4606.622,batt,1
277147856688066,4606.622,batt,1
277147906690150,4606.622,batt,1
277147956690100,4391.882,batt,1
277148006690153,4391.882,batt,1
277148056693540,4391.882,batt,1
277148106691145,4391.882,batt,1
277148156692709,4391.882,batt,1
277148206691200,4839.513,batt,1
277148256689899,4839.513,batt,1
277148306689900,4839.513,batt,1
277148356692245,4839.513,batt,1
277148406690007,4839.513,batt,1
277148456692613,4408.797,batt,1
277148506690635,4408.797,batt,1
277148556693188,4408.797,batt,1
277148606689856,4408.797,batt,1
277148656689337,4408.797,batt,1
277148706690692,4461.145,batt,1
277148756695433,4461.145,batt,1
277148806687934,4461.145,batt,1
277148856693040,4461.145,batt,1
277148906695697,4461.145,batt,1
277148956694084,4043.739,batt,1
277149006690179,4043.739,batt,1
277149056690441,4043.739,batt,1
277149106689609,4043.739,batt,1
277149156690860,4043.739,batt,1
277149206689976,4501.308,batt,1
277149256688780,4501.308,batt,1
277149306689510,4501.308,batt,1
277149356691855,4501.308,batt,1
277149406695606,4501.308,batt,1
277149456694722,4591.587,batt,1
277149506692172,4591.587,batt,1
277149556692485,4591.587,batt,1
277149606690508,4591.587,batt,1
277149656690665,4591.587,batt,1
277149706689052,4679.354,batt,1
277149756689678,4679.354,batt,1
277149806693117,4679.354,batt,1
277149856692545,4679.354,batt,1
277149906692495,4679.354,batt,1
277149956692340,4789.128,batt,1
277150006691612,4789.128,batt,1
277150056690467,4789.128,batt,1
277150106693021,4789.128,batt,1
277150156690782,4789.128,batt,1
277150206691096,4658.033,batt,1
277150256692139,4658.033,batt,1
277150306691672,4658.033,batt,1
277150356692975,4658.033,batt,1
277150406691779,4658.033,batt,1
277150456692874,4637.146,batt,1
277150506690271,4637.146,batt,1
277150556690012,4637.146,batt,1
277150606689909,4637.146,batt,1
277150656692514,4637.146,batt,1
277150706689495,4513.355,batt,1
277150756689913,4513.355,batt,1
277150806690331,4513.355,batt,1
277150856694603,4513.355,batt,1
277150906690594,4513.355,batt,1
277150956692835,4728.954,batt,1
277151006695805,4728.954,batt,1
277151056690754,4728.954,batt,1
277151106691276,4728.954,batt,1
277151156690496,4728.954,batt,1
277151206692372,4615.362,batt,1
277151256689301,4615.362,batt,1
277151306691229,4615.362,batt,1
277151356690918,4615.362,batt,1
277151406689878,4615.362,batt,1
277151456693421,4437.393,batt,1
277151506690714,4437.393,batt,1
277151556690090,4437.393,batt,1
277151606688894,4437.393,batt,1
277151656687228,4437.393,batt,1
277151706692073,4019.873,batt,1
277151756692752,4019.873,batt,1
277151806691138,4019.873,batt,1
277151856687442,4019.873,batt,1
277151906688068,4019.873,batt,1
277151956688747,4606.401,batt,1
277152008203390,4606.401,batt,1
277152056687760,4606.401,batt,1
277152106690052,4606.401,batt,1
277152156695314,4606.401,batt,1
277152206691045,4446.256,batt,1
277152256689744,4446.256,batt,1
277152306692558,4446.256,batt,1
277152356690528,4446.256,batt,1
277152406690060,4446.256,batt,1
277152456695322,4515.908,batt,1
277152506689855,4515.908,batt,1
277152556695533,4515.908,batt,1
277152606693607,4515.908,batt,1
277152656696577,4515.908,batt,1
277152706691058,4627.733,batt,1
277152756689549,4627.733,batt,1
277152806691060,4627.733,batt,1
277152856693874,4627.733,batt,1
277152906692730,4627.733,batt,1
277152956689658,4598.772,batt,1
277153006691274,4598.772,batt,1
277153056693984,4598.772,batt,1
277153106690548,4598.772,batt,1
277153156693153,4598.772,batt,1
277153206690498,4510.885,batt,1
277153256692479,4510.885,batt,1
277153306689876,4510.885,batt,1
277153356690971,4510.885,batt,1
277153406690660,4510.885,batt,1
277153456689776,4880.607,batt,1
277153506689360,4880.607,batt,1
277153556691809,4880.607,batt,1
277153606690144,4880.607,batt,1
277153656690197,4880.607,batt,1
277153706691657,3885.264,batt,1
277153756692544,3885.264,batt,1
277153806690149,3885.264,batt,1
277153856691505,3885.264,batt,1
277153906692235,4532.601,batt,1
277153956689320,4540.024,batt,1
277154006689998,4540.024,batt,1
277154056689375,4540.024,batt,1
277154106687814,4540.024,batt,1
277154156687763,2574.242,batt,1
277154206687191,2574.242,batt,1
277154256688963,2574.242,batt,1
277154306687298,2574.242,batt,1
277154356686153,2574.242,batt,1
277154406686363,1413.842,batt,1
277154456685844,1413.842,batt,1
277154506686262,1413.842,batt,1
277154556685742,1413.842,batt,1
277154606686368,1413.842,batt,1
277154656686370,757.149,batt,1
277154706686423,757.149,batt,1
277154756685852,757.149,batt,1
277154806686322,757.149,batt,1
277154856685906,757.149,batt,1
277154906685908,756.964,batt,1
277154956686482,756.964,batt,1
