t_mono_ns,power_mW,src,valid
278277803185539,2238.671,batt,1
278277853187511,2238.671,batt,1
278277903186358,2238.671,batt,1
278277953186925,2238.671,batt,1
278278003187022,2238.671,batt,1
278278053187119,2242.353,batt,1
278278103186748,2242.353,batt,1
278278153184241,2242.353,batt,1
278278203184234,nan,none,0
278280252411217,nan,none,0
278284348306666,nan,none,0
278288444311435,nan,none,0
278292540207926,nan,none,0
278296636395085,nan,none,0
278300732460008,nan,none,0
278304828421237,nan,none,0
278308924365174,nan,none,0
278313020290154,nan,none,0
278317116246799,nan,none,0
278321212373699,nan,none,0
278325308434873,nan,none,0
278331452343800,nan,none,0
278337596355172,nan,none,0
278341692330358,nan,none,0
278345788370595,nan,none,0
278349884212920,nan,none,0
278353984346679,nan,none,0
278358076348652,nan,none,0
278362172473522,nan,none,0
278366268265224,nan,none,0
278370364381135,nan,none,0
278374460443871,nan,none,0
278378556278645,nan,none,0
278382652580436,nan,none,0
278386748385784,nan,none,0
278390844293524,nan,none,0
278394940224598,nan,none,0
278399036324103,nan,none,0
278403132955468,2242.602,hwmon,1
278407137321559,2227.261,batt,1
278407388837625,2227.478,batt,1
278407883744065,675.064,batt,1
278407908815752,710.401,batt,1
278408112581808,710.470,batt,1
278408113535321,710.470,batt,1
278408115653382,710.470,batt,1
278408221436474,710.470,batt,1
278408240469750,710.470,batt,1
278408261805822,710.470,batt,1
278408297476614,689.753,batt,1
278408409492590,689.686,batt,1
278408415918749,689.686,batt,1
278408436980558,689.686,batt,1
278408444122164,689.686,batt,1
278408461243832,689.686,batt,1
278408488911586,689.686,batt,1
278408502591796,689.686,batt,1
278408530151741,689.686,batt,1
278408535391530,689.686,batt,1
278408544403132,689.686,batt,1
278408548220047,689.686,batt,1
278408564676214,719.074,batt,1
278408591761955,719.074,batt,1
278408593901994,719.074,batt,1
278408621755264,719.074,batt,1
278408636518930,719.074,batt,1
278408654303338,719.074,batt,1
278408676702815,719.074,batt,1
278408683159702,719.074,batt,1
278408683735466,719.074,batt,1
278408699998618,719.074,batt,1
278408705065183,719.074,batt,1
278408749256811,719.074,batt,1
278408750333081,719.074,batt,1
278408763097225,719.074,batt,1
278408775868400,719.074,batt,1
278408777858704,719.074,batt,1
278408783027297,719.074,batt,1
278408801469237,752.091,batt,1
278408818145398,752.091,batt,1
278408831759985,752.091,batt,1
278408850563789,752.091,batt,1
278408851699588,752.091,batt,1
278408854801108,752.091,batt,1
278408863697818,752.091,batt,1
278408865642082,752.091,batt,1
278408890321749,752.091,batt,1
278408891197660,752.091,batt,1
278408893181923,752.091,batt,1
278408900434359,752.091,batt,1
278408914733977,752.091,batt,1
278408916639492,752.091,batt,1
278408923207314,752.091,batt,1
278408925422299,752.091,batt,1
278408946191356,752.091,batt,1
278408950414301,752.091,batt,1
278408970117713,752.091,batt,1
278408972626439,752.091,batt,1
278408977900446,752.091,batt,1
278408981083422,752.091,batt,1
278408986636952,752.091,batt,1
278409006369842,752.091,batt,1
278409012917612,752.091,batt,1
278409015594198,752.091,batt,1
278409023868270,752.091,batt,1
278409025605925,752.091,batt,1
278409036210291,752.091,batt,1
278409071692964,786.336,batt,1
278409073619416,786.336,batt,1
278409076781612,786.336,batt,1
278409087096351,786.336,batt,1
278409090096364,786.336,batt,1
278409090923422,786.336,batt,1
278409092736753,786.336,batt,1
278409100388292,786.336,batt,1
278409111653210,786.336,batt,1
278409119136160,786.336,batt,1
278409123678418,786.336,batt,1
278409136451937,786.336,batt,1
278409141647925,786.336,batt,1
278409147049167,786.336,batt,1
278409162910405,786.336,batt,1
278409179426518,786.336,batt,1
278409185872416,786.336,batt,1
278409202154787,786.336,batt,1
278409203246212,786.336,batt,1
278409203972336,786.336,batt,1
278409208566832,786.336,batt,1
278409225326896,786.336,batt,1
278409229448438,786.336,batt,1
278409243927321,786.336,batt,1
278409258944991,786.336,batt,1
278409259886837,786.336,batt,1
278409263304233,786.336,batt,1
278409265884467,786.336,batt,1
278409266676683,786.336,batt,1
278409273963597,786.336,batt,1
278409275832811,786.336,batt,1
278409280735058,786.336,batt,1
278409283730540,786.336,batt,1
278409284484476,786.336,batt,1
278409296549683,786.336,batt,1
278409301254488,786.336,batt,1
278409311762398,763.134,batt,1
278409313980195,763.134,batt,1
278409323681568,763.134,batt,1
278409326958083,763.134,batt,1
278409339917638,763.134,batt,1
278409344467864,763.134,batt,1
278409345449970,763.134,batt,1
278409353752426,763.134,batt,1
278409360196918,763.134,batt,1
278409367952985,763.134,batt,1
278409376911307,763.134,batt,1
278409382570718,763.134,batt,1
278409391553310,763.134,batt,1
278409396838202,763.134,batt,1
278409401743991,763.134,batt,1
278409403010515,763.134,batt,1
278409418620614,763.134,batt,1
278409421794111,763.134,batt,1
278409428396255,763.134,batt,1
278409430350935,763.134,batt,1
278409434781113,763.134,batt,1
278409441387371,763.134,batt,1
278409448991411,763.134,batt,1
278409455324344,763.134,batt,1
278409462431993,763.134,batt,1
278409470156185,763.134,batt,1
278409470880486,763.134,batt,1
278409477408309,763.134,batt,1
278409481484748,763.134,batt,1
278409487657009,763.134,batt,1
278409494947725,763.134,batt,1
278409496090294,763.134,batt,1
278409505286369,763.134,batt,1
278409511713049,763.134,batt,1
278409514361459,763.134,batt,1
278409520555021,763.134,batt,1
278409523502223,763.134,batt,1
278409532064932,763.134,batt,1
278409536466621,763.134,batt,1
278409544090296,763.134,batt,1
278409548143871,763.134,batt,1
278409550431874,763.134,batt,1
278409554114836,899.669,batt,1
278409565455585,900.151,batt,1
278409566309986,900.151,batt,1
278409573163372,900.151,batt,1
278409574015326,900.151,batt,1
278409574741449,900.151,batt,1
278409575295860,900.151,batt,1
278409592513566,900.151,batt,1
278409593404633,900.151,batt,1
278409594286273,900.151,batt,1
278409602066453,900.151,batt,1
278409603061632,900.151,batt,1
278409603941084,900.151,batt,1
278409604838140,900.151,batt,1
278409605400311,900.151,batt,1
278409611854177,900.151,batt,1
278409612623216,900.151,batt,1
278409613587614,900.151,batt,1
278409614465036,900.151,batt,1
278409615338238,900.151,batt,1
278409615901919,900.151,batt,1
278409627920669,900.151,batt,1
278409628829808,900.151,batt,1
278409629700719,900.151,batt,1
278409632255694,900.151,batt,1
278409636416713,900.151,batt,1
278409637296530,900.151,batt,1
278409638151713,900.151,batt,1
278409645815595,900.151,batt,1
278409646792544,900.151,batt,1
278409647663716,900.151,batt,1
278409648549105,900.151,batt,1
278409658623800,900.151,batt,1
278409659511117,900.151,batt,1
278409660404892,900.151,batt,1
278409666527674,900.151,batt,1
278409667082189,900.151,batt,1
278409667642172,900.151,batt,1
278409668214602,900.151,batt,1
278409678888862,900.151,batt,1
278409679439418,900.151,batt,1
278409679996224,900.151,batt,1
278409693570760,900.151,batt,1
278409694441671,900.151,batt,1
278409695320967,900.151,batt,1
278409696207138,900.151,batt,1
278409696785142,900.151,batt,1
278409706626458,900.151,batt,1
278409707496379,900.151,batt,1
278409708405102,900.151,batt,1
278409709135392,900.151,batt,1
278409716484127,900.151,batt,1
278409717043381,900.151,batt,1
278409721048208,900.151,batt,1
278409725886811,900.151,batt,1
278409726767565,900.151,batt,1
278409727492231,900.151,batt,1
278409735920777,900.151,batt,1
278409736942204,900.151,batt,1
278409737825928,900.151,batt,1
278409738711265,900.151,batt,1
278409744863474,900.151,batt,1
278409745438092,900.151,batt,1
278409746002971,900.151,batt,1
278409754406831,900.151,batt,1
278409755444872,900.151,batt,1
278409756335574,900.151,batt,1
278409757229141,900.151,batt,1
278409757963650,900.151,batt,1
278409758523477,900.151,batt,1
278409767195609,900.151,batt,1
278409768093030,900.151,batt,1
278409768973889,900.151,batt,1
278409769697252,900.151,batt,1
278409779731843,900.151,batt,1
278409780618639,900.151,batt,1
278409781498561,900.151,batt,1
278409782234476,900.151,batt,1
278409786872877,900.151,batt,1
278409787426558,900.151,batt,1
278409787994249,900.151,batt,1
278409788570534,900.151,batt,1
278409792668326,900.151,batt,1
278409796569093,900.151,batt,1
278409797456931,900.151,batt,1
278409798327217,900.151,batt,1
278409798893397,756.225,batt,1
278409806645818,755.783,batt,1
278409807526990,755.783,batt,1
278409808414931,755.783,batt,1
278409813209786,755.783,batt,1
278409813759925,755.783,batt,1
278409814316523,755.783,batt,1
278409814870881,755.783,batt,1
278409818172396,755.783,batt,1
278409819040755,755.783,batt,1
278409819917655,755.783,batt,1
278409820860960,755.783,batt,1
278409827590860,755.783,batt,1
278409828490364,755.783,batt,1
278409829355338,755.783,batt,1
278409859642231,755.783,batt,1
278409860639701,755.783,batt,1
278409861511393,755.783,batt,1
278409862369023,755.783,batt,1
278409869981865,755.783,batt,1
278409870860432,755.783,batt,1
278409871738218,755.783,batt,1
278409880421392,755.783,batt,1
278409881163401,755.783,batt,1
278409881727603,755.783,batt,1
278409882292690,755.783,batt,1
278409892317958,755.783,batt,1
278409893205952,755.783,batt,1
278409894088738,755.783,batt,1
278409894661220,755.783,batt,1
278409897290516,755.783,batt,1
278409897849457,755.783,batt,1
278409898414440,755.783,batt,1
278409898970725,755.783,batt,1
278409907203079,755.783,batt,1
278409908102688,755.783,batt,1
278409908991931,755.783,batt,1
278409912111576,755.783,batt,1
278409913097276,755.783,batt,1
278409913979957,755.783,batt,1
278409914860660,755.783,batt,1
278409924604947,755.783,batt,1
278409927629230,755.783,batt,1
278409928525193,755.783,batt,1
278409929392250,755.783,batt,1
278409929960410,755.783,batt,1
278409935983300,755.783,batt,1
278409936886293,755.783,batt,1
278409937755382,755.783,batt,1
278409946329340,755.783,batt,1
278409947205355,755.783,batt,1
278409947936479,755.783,batt,1
278409948849420,755.783,batt,1
278409953027054,755.783,batt,1
278409953586255,755.783,batt,1
278409954149259,755.783,batt,1
278409960562658,755.783,batt,1
278409961443413,755.783,batt,1
278409962313595,755.783,batt,1
278409963185287,755.783,batt,1
278409969258019,755.783,batt,1
278409970139399,755.783,batt,1
278409971009477,755.783,batt,1
278409977599277,755.783,batt,1
278409978489406,755.783,batt,1
278409979367035,755.783,batt,1
278409980267529,755.783,batt,1
278409989542768,755.783,batt,1
278409990418054,755.783,batt,1
278409991283757,755.783,batt,1
278409992406640,755.783,batt,1
278409998396302,755.783,batt,1
278409999281640,755.783,batt,1
278410000158592,755.783,batt,1
278410000881539,755.783,batt,1
278410004369298,755.783,batt,1
278410004919177,755.783,batt,1
278410005483587,755.783,batt,1
278410006040601,755.783,batt,1
278410011248620,755.783,batt,1
278410011800426,755.783,batt,1
278410012545560,755.783,batt,1
278410013416106,755.783,batt,1
278410017516555,755.783,batt,1
278410022685565,755.783,batt,1
278410023566059,755.783,batt,1
278410024200467,755.783,batt,1
278410025071169,755.783,batt,1
278410029662020,755.783,batt,1
278410030529129,755.783,batt,1
278410031100518,755.783,batt,1
278410031657220,755.783,batt,1
278410034285786,755.783,batt,1
278410034841498,755.783,batt,1
278410035400491,755.783,batt,1
278410043894452,755.783,batt,1
278410044947910,755.783,batt,1
278410045828248,755.783,batt,1
278410046711450,755.783,batt,1
278410054174713,781.383,batt,1
278410054745009,781.535,batt,1
278410055306502,781.535,batt,1
278410061355173,781.535,batt,1
278410062322227,781.535,batt,1
278410062891949,781.535,batt,1
278410063446099,781.535,batt,1
278410065017041,781.535,batt,1
278410065581346,781.535,batt,1
278410066142736,781.535,batt,1
278410071965944,781.535,batt,1
278410072665611,781.535,batt,1
278410073225333,781.535,batt,1
278410073784118,781.535,batt,1
278410076940012,781.535,batt,1
278410077500151,781.535,batt,1
278410078056593,781.535,batt,1
278410085678289,781.535,batt,1
278410086476546,781.535,batt,1
278410087036997,781.535,batt,1
278410087595783,781.535,batt,1
278410093742940,781.535,batt,1
278410094621715,781.535,batt,1
278410095495126,781.535,batt,1
278410096391193,781.535,batt,1
278410099663333,781.535,batt,1
278410100236441,781.535,batt,1
278410100794184,781.535,batt,1
278410103775812,781.535,batt,1
278410104401314,781.535,batt,1
278410104956297,781.535,batt,1
278410105513051,781.535,batt,1
278410112433779,781.535,batt,1
278410113341095,781.535,batt,1
278410114215391,781.535,batt,1
278410116586622,781.535,batt,1
278410118891239,781.535,batt,1
278410119774389,781.535,batt,1
278410120651967,781.535,batt,1
278410125429009,781.535,batt,1
278410125991597,781.535,batt,1
278410126550642,781.535,batt,1
278410127102188,781.535,batt,1
278410138385648,781.535,batt,1
278410139268277,781.535,batt,1
278410140136167,781.535,batt,1
278410144085839,781.535,batt,1
278410144947376,781.535,batt,1
278410145510536,781.535,batt,1
278410146067081,781.535,batt,1
278410148421124,781.535,batt,1
278410148991263,781.535,batt,1
278410149548278,781.535,batt,1
278410155141493,781.535,batt,1
278410155698872,781.535,batt,1
278410156277240,781.535,batt,1
278410156831911,781.535,batt,1
278410162025503,781.535,batt,1
278410162571684,781.535,batt,1
278410163128490,781.535,batt,1
278410163683994,781.535,batt,1
278410171285222,781.535,batt,1
278410172152123,781.535,batt,1
278410173025794,781.535,batt,1
278410173750876,781.535,batt,1
278410183090333,781.535,batt,1
278410183970514,781.535,batt,1
278410184868820,781.535,batt,1
278410185733638,781.535,batt,1
278410188830575,781.535,batt,1
278410189386079,781.535,batt,1
278410189945906,781.535,batt,1
278410192244169,781.535,batt,1
278410192784361,781.535,batt,1
278410193340803,781.535,batt,1
278410193901723,781.535,batt,1
278410196126083,781.535,batt,1
278410197064804,781.535,batt,1
278410197945194,781.535,batt,1
278410198823918,781.535,batt,1
278410206207912,781.535,batt,1
278410206768260,781.535,batt,1
278410207325222,781.535,batt,1
278410213284260,781.535,batt,1
278410214160327,781.535,batt,1
278410215033270,781.535,batt,1
278410215597263,781.535,batt,1
278410220037180,781.535,batt,1
278410220617840,781.535,batt,1
278410221166781,781.535,batt,1
278410223777692,781.535,batt,1
278410224424964,781.535,batt,1
278410224981926,781.535,batt,1
278410225536388,781.535,batt,1
278410232081919,781.535,batt,1
278410232672526,781.535,batt,1
278410233230478,781.535,batt,1
278410236224658,781.535,batt,1
278410238401415,781.535,batt,1
278410239269565,781.535,batt,1
278410239997460,781.535,batt,1
278410240753583,781.535,batt,1
278410246082796,781.535,batt,1
278410246630748,781.535,batt,1
278410247189013,781.535,batt,1
278410247742329,781.535,batt,1
278410250187411,781.535,batt,1
278410250740884,781.535,batt,1
278410251297065,781.535,batt,1
278410254328796,781.535,batt,1
278410254874717,781.535,batt,1
278410255418711,781.535,batt,1
278410255973434,781.535,batt,1
278410256551385,781.535,batt,1
278410260616366,781.535,batt,1
278410261162599,781.535,batt,1
278410261715811,781.535,batt,1
278410268767212,781.535,batt,1
278410269642967,781.535,batt,1
278410270507992,781.535,batt,1
278410271074850,781.535,batt,1
278410278007036,781.535,batt,1
278410278723056,781.535,batt,1
278410279284341,781.535,batt,1
278410279845053,781.535,batt,1
278410286995825,781.535,batt,1
278410287546955,781.535,batt,1
278410288120218,781.535,batt,1
278410293943427,781.535,batt,1
278410294497473,781.535,batt,1
278410295050112,781.535,batt,1
278410295604679,781.535,batt,1
278410301782512,781.535,batt,1
278410302659152,1428.449,batt,1
278410303523918,1428.449,batt,1
278410307410675,1428.449,batt,1
278410308250493,1428.449,batt,1
278410309058125,1428.449,batt,1
278410309910443,1428.449,batt,1
278410316393423,1428.449,batt,1
278410317116578,1428.449,batt,1
278410319849620,1428.449,batt,1
278410320584806,1428.449,batt,1
278410321443791,1428.449,batt,1
278410329522920,1428.449,batt,1
278410330496120,1428.449,batt,1
278410331063238,1428.449,batt,1
278410331616555,1428.449,batt,1
278410334874841,1428.449,batt,1
278410335448522,1428.449,batt,1
278410336023609,1428.449,batt,1
278410340218637,1428.449,batt,1
278410341032936,1428.449,batt,1
278410341893430,1428.449,batt,1
278410342610284,1428.449,batt,1
278410347994756,1428.449,batt,1
278410348619320,1428.449,batt,1
278410349171647,1428.449,batt,1
278410353987178,1428.449,batt,1
278410354622471,1428.449,batt,1
278410355178809,1428.449,batt,1
278410355734052,1428.449,batt,1
278410361140815,1428.449,batt,1
278410362019538,1428.449,batt,1
278410362581240,1428.449,batt,1
278410364397070,1428.449,batt,1
278410367366772,1428.449,batt,1
278410368264870,1428.449,batt,1
278410369166978,1428.449,batt,1
278410369882112,1428.449,batt,1
278410374081047,1428.449,batt,1
278410374955500,1428.449,batt,1
278410375516941,1428.449,batt,1
278410378302951,1428.449,batt,1
278410379029074,1428.449,batt,1
278410379584318,1428.449,batt,1
278410380198258,1428.449,batt,1
278410385955218,1428.449,batt,1
278410386683061,1428.449,batt,1
278410387242679,1428.449,batt,1
278410388535036,1428.449,batt,1
278410392397002,1428.449,batt,1
278410393257601,1428.449,batt,1
278410394118460,1428.449,batt,1
278410394676985,1428.449,batt,1
278410398539472,1428.449,batt,1
278410399092788,1428.449,batt,1
278410399648605,1428.449,batt,1
278410402106395,1428.449,batt,1
278410402666065,1428.449,batt,1
278410403226778,1428.449,batt,1
278410403783844,1428.449,batt,1
278410409513931,1428.449,batt,1
278410410073132,1428.449,batt,1
278410410626866,1428.449,batt,1
278410412567692,1428.449,batt,1
278410413114863,1428.449,batt,1
278410413670367,1428.449,batt,1
278410414223683,1428.449,batt,1
278410417231040,1428.449,batt,1
278410417783211,1428.449,batt,1
278410418338142,1428.449,batt,1
278410421886055,1428.449,batt,1
278410422433434,1428.449,batt,1
278410422990084,1428.449,batt,1
278410423540172,1428.449,batt,1
278410426572319,1428.449,batt,1
278410427115792,1428.449,batt,1
278410427666869,1428.449,batt,1
278410428241279,1428.449,batt,1
278410431792265,1428.449,batt,1
278410432359227,1428.449,batt,1
278410432943063,1428.449,batt,1
278410433495390,1428.449,batt,1
278410436766385,1428.449,batt,1
278410437326055,1428.449,batt,1
278410437883538,1428.449,batt,1
278410441502439,1428.449,batt,1
278410442221480,1428.449,batt,1
278410442782869,1428.449,batt,1
278410443344310,1428.449,batt,1
278410445978553,1428.449,batt,1
278410446538172,1428.449,batt,1
278410447096696,1428.449,batt,1
278410449006743,1428.449,batt,1
278410449661566,1428.449,batt,1
278410450370816,1428.449,batt,1
278410451253706,1428.449,batt,1
278410453791181,1428.449,batt,1
278410454356997,1428.449,batt,1
278410454915938,1428.449,batt,1
278410460362700,1428.449,batt,1
278410461230851,1428.449,batt,1
278410462094210,1428.449,batt,1
278410462811584,1428.449,batt,1
278410466100286,1428.449,batt,1
278410466658030,1428.449,batt,1
278410467213065,1428.449,batt,1
278410468227097,1428.449,batt,1
278410473543550,1428.449,batt,1
278410474406128,1428.449,batt,1
278410475283185,1428.449,batt,1
278410475850355,1428.449,batt,1
278410476580281,1428.449,batt,1
278410480701145,1428.449,batt,1
278410481666481,1428.449,batt,1
278410482518382,1428.449,batt,1
278410483089719,1428.449,batt,1
278410483645691,1428.449,batt,1
278410485365171,1428.449,batt,1
278410485921924,1428.449,batt,1
278410486481751,1428.449,batt,1
278410488393933,1428.449,batt,1
278410491365613,1428.449,batt,1
278410491917003,1428.449,batt,1
278410492492610,1428.449,batt,1
278410494380053,1428.449,batt,1
278410494924985,1428.449,batt,1
278410495492155,1428.449,batt,1
278410496070575,1428.449,batt,1
278410498537167,1428.449,batt,1
278410499095275,1428.449,batt,1
278410499647550,1428.449,batt,1
278410503176036,1428.449,batt,1
278410503732426,1428.449,batt,1
278410504316991,1428.449,batt,1
278410504869422,1428.449,batt,1
278410507338775,1428.449,batt,1
278410507903705,1428.449,batt,1
278410508482073,1428.449,batt,1
278410513602803,1428.449,batt,1
278410514151537,1428.449,batt,1
278410514705114,1428.449,batt,1
278410515256607,1428.449,batt,1
278410516643336,1428.449,batt,1
278410517198944,1428.449,batt,1
278410517763198,1428.449,batt,1
278410519100032,1428.449,batt,1
278410519647776,1428.449,batt,1
278410520232706,1428.449,batt,1
278410520790710,1428.449,batt,1
278410524345602,1428.449,batt,1
278410524910168,1428.449,batt,1
278410525463693,1428.449,batt,1
278410529542736,1428.449,batt,1
278410530099490,1428.449,batt,1
278410530656817,1428.449,batt,1
278410531207998,1428.449,batt,1
278410532578582,1428.449,batt,1
278410533144189,1428.449,batt,1
278410533703183,1428.449,batt,1
278410536391122,1428.449,batt,1
278410536947355,1428.449,batt,1
278410540801457,1428.449,batt,1
278410541680857,1428.449,batt,1
278410542246361,1428.449,batt,1
278410542804625,1428.449,batt,1
278410550959430,783.934,batt,1
278410551823623,783.934,batt,1
278410552712294,783.934,batt,1
278410553592058,783.934,batt,1
278410555118939,783.934,batt,1
278410555674391,783.934,batt,1
278410556251926,783.934,batt,1
278410558689456,783.934,batt,1
278410559240481,783.934,batt,1
278410559800047,783.934,batt,1
278410560523827,783.934,batt,1
278410562540068,783.934,batt,1
278410563105936,783.934,batt,1
278410563663159,783.934,batt,1
278410564238871,783.934,batt,1
278410567749546,783.934,batt,1
278410568322289,783.934,batt,1
278410568878365,783.934,batt,1
278410573521922,783.934,batt,1
278410574385021,783.934,batt,1
278410574948858,783.934,batt,1
278410575505144,783.934,batt,1
278410576767657,783.934,batt,1
278410579387422,783.934,batt,1
278410579948915,783.934,batt,1
278410580825086,783.934,batt,1
278410584481017,783.934,batt,1
278410585025011,783.934,batt,1
278410585587442,783.934,batt,1
278410586142633,783.934,batt,1
278410587547799,783.934,batt,1
278410588101688,783.934,batt,1
278410588952496,783.934,batt,1
278410593396632,783.934,batt,1
278410594256762,783.934,batt,1
278410594806225,783.934,batt,1
278410595357874,783.934,batt,1
278410595906608,783.934,batt,1
278410598772771,783.934,batt,1
278410599313119,783.934,batt,1
278410599862477,783.934,batt,1
278410600412825,783.934,batt,1
278410604494576,783.934,batt,1
278410605036331,783.934,batt,1
278410605587720,783.934,batt,1
278410606148224,783.934,batt,1
278410608127539,783.934,batt,1
278410609005742,783.934,batt,1
278410609894985,783.934,batt,1
278410610621786,783.934,batt,1
278410614445576,783.934,batt,1
278410615006549,783.934,batt,1
278410615562470,783.934,batt,1
278410618532952,783.934,batt,1
278410619091842,783.934,batt,1
278410619655783,783.934,batt,1
278410620229359,783.934,batt,1
278410623781908,783.934,batt,1
278410624362619,783.934,batt,1
278410624918852,783.934,batt,1
278410629704645,783.934,batt,1
278410630422279,783.934,batt,1
278410630983616,783.934,batt,1
278410631535943,783.934,batt,1
278410633661452,783.934,batt,1
278410634222112,783.934,batt,1
278410634777668,783.934,batt,1
278410637816326,783.934,batt,1
278410638362090,783.934,batt,1
278410638920042,783.934,batt,1
278410639478671,783.934,batt,1
278410642434727,783.934,batt,1
278410642986481,783.934,batt,1
278410643541569,783.934,batt,1
278410644353471,783.934,batt,1
278410644902933,783.934,batt,1
278410645465260,783.934,batt,1
278410646016285,783.934,batt,1
278410647944404,783.934,batt,1
278410648528448,783.934,batt,1
278410649084630,783.934,batt,1
278410649647581,783.934,batt,1
278410653975262,783.934,batt,1
278410654530089,783.934,batt,1
278410655086843,783.934,batt,1
278410655952494,783.934,batt,1
278410656637317,783.934,batt,1
278410657189956,783.934,batt,1
278410657747700,783.934,batt,1
278410661955854,783.934,batt,1
278410662624167,783.934,batt,1
278410663181858,783.934,batt,1
278410663738143,783.934,batt,1
278410668365347,783.934,batt,1
278410668926632,783.934,batt,1
278410669481615,783.934,batt,1
278410673127702,783.934,batt,1
278410673881481,783.934,batt,1
278410674437454,783.934,batt,1
278410675004468,783.934,batt,1
278410677859902,783.934,batt,1
278410678416083,783.934,batt,1
278410678969556,783.934,batt,1
278410679528341,783.934,batt,1
278410681424013,783.934,batt,1
278410681976236,783.934,batt,1
278410682534083,783.934,batt,1
278410683912948,783.934,batt,1
278410684623447,783.934,batt,1
278410685178065,783.934,batt,1
278410685733153,783.934,batt,1
278410688688844,783.934,batt,1
278410689444030,783.934,batt,1
278410690008388,783.934,batt,1
278410690564517,783.934,batt,1
278410696616364,783.934,batt,1
278410697302333,783.934,batt,1
278410698163088,783.934,batt,1
278410698727186,783.934,batt,1
278410700645565,783.934,batt,1
278410701208985,783.934,batt,1
278410701761677,783.934,batt,1
278410703753543,783.934,batt,1
278410704364723,783.934,batt,1
278410704922883,783.934,batt,1
278410705476408,783.934,batt,1
278410707364944,783.934,batt,1
278410707953468,783.934,batt,1
278410708533138,783.934,batt,1
278410710510995,783.934,batt,1
278410711066186,783.934,batt,1
278410711620336,783.934,batt,1
278410712188288,783.934,batt,1
278410716442794,783.934,batt,1
278410717398494,783.934,batt,1
278410718272738,783.934,batt,1
278410721651125,783.934,batt,1
278410722469694,783.934,batt,1
278410723031031,783.934,batt,1
278410723592837,783.934,batt,1
278410727187520,783.934,batt,1
278410727741045,783.934,batt,1
278410728315819,783.934,batt,1
278410730121493,783.934,batt,1
278410730664133,783.934,batt,1
278410731217658,783.934,batt,1
278410731772329,783.934,batt,1
278410732607928,783.934,batt,1
278410733160359,783.934,batt,1
278410733717270,783.934,batt,1
278410739413191,783.934,batt,1
278410739958591,783.934,batt,1
278410740537740,783.934,batt,1
278410741092567,783.934,batt,1
278410744887608,783.934,batt,1
278410745435612,783.934,batt,1
278410745999241,783.934,batt,1
278410746554536,783.934,batt,1
278410749124458,783.934,batt,1
278410749849593,783.934,batt,1
278410750416242,783.934,batt,1
278410752833096,783.934,batt,1
278410753461931,783.934,batt,1
278410754016602,783.934,batt,1
278410754565647,783.934,batt,1
278410758744010,783.934,batt,1
278410759304462,783.934,batt,1
278410759856424,783.934,batt,1
278410762104585,783.934,batt,1
278410762663266,783.934,batt,1
278410763220124,783.934,batt,1
278410763775628,783.934,batt,1
278410766775954,783.934,batt,1
278410767332812,783.934,batt,1
278410767887587,783.934,batt,1
278410771826165,783.934,batt,1
278410772618693,783.934,batt,1
278410773500281,783.934,batt,1
278410774381557,783.934,batt,1
278410779413904,783.934,batt,1
