t_mono_ns,power_mW,src,valid
9620867942405,1453.991,batt,1
9620917960240,1453.991,batt,1
9620967959066,1459.889,batt,1
9621017982110,1459.889,batt,1
9621067990675,1459.889,batt,1
9621118035750,1459.889,batt,1
9621168104886,1459.889,batt,1
9621218009027,1889.115,batt,1
9621267979468,1889.115,batt,1
9621317977513,1889.115,batt,1
9621367990297,1889.115,batt,1
9621417969071,1889.115,batt,1
9621467979042,1280.195,batt,1
9621517962139,1280.195,batt,1
9621567966903,1280.195,batt,1
9621617980259,1280.195,batt,1
9621667961638,1280.195,batt,1
9621717979213,1242.147,batt,1
9621767959810,1242.147,batt,1
9621817972073,1242.147,batt,1
9621867968295,1242.147,batt,1
9621917957798,1242.147,batt,1
9621968299218,1332.982,batt,1
9622017954616,1332.982,batt,1
9622067956359,1332.982,batt,1
9622118319966,1332.982,batt,1
9622167956250,1332.982,batt,1
9622217956795,1262.972,batt,1
9622267954423,1262.972,batt,1
9622317959759,1262.972,batt,1
9622367975824,1262.972,batt,1
9622417980587,1199.455,batt,1
9622467970819,1199.163,batt,1
9622517962510,1199.163,batt,1
9622567956961,1199.163,batt,1
9622617959953,1199.163,batt,1
9622668392569,1202.887,batt,1
9622717958230,1202.887,batt,1
9622767962837,1202.887,batt,1
9622818912573,1202.887,batt,1
9622867938822,1202.887,batt,1
9622917985772,1223.706,batt,1
9622967948765,1223.706,batt,1
9623017963528,1223.706,batt,1
9623067966260,1223.706,batt,1
9623117976856,1223.706,batt,1
9623167965370,962.266,batt,1
9623217998674,962.266,batt,1
9623267963699,962.266,batt,1
9623318001638,962.266,batt,1
9623367963486,962.266,batt,1
9623417976426,612.412,batt,1
9623467966033,612.412,batt,1
9623517973244,612.412,batt,1
9623567979726,612.412,batt,1
9623617964438,612.412,batt,1
9623667994877,716.354,batt,1
9623718000995,716.354,batt,1
9623767965759,716.354,batt,1
9623817978751,716.354,batt,1
9623867967369,716.354,batt,1
9623917980725,614.996,batt,1
9623967948615,614.996,batt,1
9624018015720,614.996,batt,1
9624068029024,614.996,batt,1
9624118000716,614.996,batt,1
9624167968084,622.242,batt,1
9624217963472,622.242,batt,1
9624267967819,622.242,batt,1
9624317976228,622.242,batt,1
9624367967033,622.242,batt,1
9624417964192,672.301,batt,1
9624467967862,672.301,batt,1
9624518001322,672.301,batt,1
9624567994627,672.301,batt,1
9624617964391,672.301,batt,1
9624667960196,657.590,batt,1
9624717977511,657.590,batt,1
9624767933995,657.590,batt,1
9624817998079,657.590,batt,1
9624867991592,657.590,batt,1
9624917991772,683.327,batt,1
9624968057628,683.327,batt,1
9625017945936,683.327,batt,1
9625067950855,683.327,batt,1
9625117997440,683.327,batt,1
9625168085117,1688.056,batt,1
9625217993008,1688.056,batt,1
9625267992043,1688.056,batt,1
9625318000035,1688.056,batt,1
9625367984538,1688.056,batt,1
9625418007947,2373.299,batt,1
9625468038751,2373.299,batt,1
9625518000911,2373.299,batt,1
9625568085411,2373.299,batt,1
9625617958199,2373.299,batt,1
9625667992232,2545.719,batt,1
9625718125325,2545.719,batt,1
9625768104724,2545.719,batt,1
9625818113602,2545.719,batt,1
9625868201957,2545.719,batt,1
9625917974799,6596.371,batt,1
9625968051487,6596.371,batt,1
9626021647241,6596.371,batt,1
9626068128460,6596.371,batt,1
9626118049215,6596.371,batt,1
9626168055072,6486.338,batt,1
9626217969577,6486.338,batt,1
9626268061525,6486.338,batt,1
9626318024467,6486.338,batt,1
9626368168861,6486.338,batt,1
9626418296277,7141.051,batt,1
9626468086932,7141.051,batt,1
9626518063571,7141.051,batt,1
9626567967452,7141.051,batt,1
9626617972944,7141.051,batt,1
9626668036872,5806.694,batt,1
9626718216943,5806.694,batt,1
9626768367691,5806.694,batt,1
9626818041162,5806.694,batt,1
9626868032384,5806.694,batt,1
9626918132977,5802.060,batt,1
9626968263883,5802.060,batt,1
9627018096463,5802.060,batt,1
9627067971439,5802.060,batt,1
9627117977921,5802.060,batt,1
9627167974403,6669.704,batt,1
9627218005207,6669.704,batt,1
9627268249338,6669.704,batt,1
9627318008223,6669.704,batt,1
9627367980747,6669.704,batt,1
9627418013739,5520.904,batt,1
9627468258808,5520.904,batt,1
9627518011286,5520.904,batt,1
9627567989904,5520.904,batt,1
9627618017323,5520.904,batt,1
9627668227862,5611.041,batt,1
9627718102368,5611.041,batt,1
9627767982083,5611.041,batt,1
9627817982263,5611.041,batt,1
9627868225509,5611.041,batt,1
9627918037465,4926.172,batt,1
9627968071811,4926.172,batt,1
9628018087667,4926.172,batt,1
9628068025089,4926.172,batt,1
9628117962822,4926.172,batt,1
9628168049719,5222.080,batt,1
9628218035628,5222.080,batt,1
9628268067370,5222.080,batt,1
9628318065154,5222.080,batt,1
9628368052261,5222.080,batt,1
9628418186083,4736.052,batt,1
9628467996477,4736.052,batt,1
9628517967856,4736.052,batt,1
9628568208133,4736.052,batt,1
9628617969049,4736.052,batt,1
9628668104277,5612.895,batt,1
9628718184403,5612.895,batt,1
9628768148021,5612.895,batt,1
9628817987945,5612.895,batt,1
9628868047342,5269.802,batt,1
9628918281995,5269.802,batt,1
9628968110305,5269.802,batt,1
9629018008769,5269.802,batt,1
9629067977387,5269.802,batt,1
9629117991786,4678.129,batt,1
9629168092796,4678.129,batt,1
9629218095580,4678.129,batt,1
9629268059511,4678.129,batt,1
9629318023286,4678.129,batt,1
9629368274344,5518.699,batt,1
9629418172704,5518.699,batt,1
9629467942786,5518.699,batt,1
9629518028016,5518.699,batt,1
9629568216940,5518.699,batt,1
9629618024157,5677.633,batt,1
9629668086731,5677.633,batt,1
9629717990716,5677.633,batt,1
9629768156725,5677.633,batt,1
9629818099823,5677.633,batt,1
9629867987662,5154.583,batt,1
9629918020550,5154.583,batt,1
9629968055624,5154.583,batt,1
9630018264809,5154.583,batt,1
9630068058120,5154.583,batt,1
9630118035175,4824.526,batt,1
9630168037387,4824.526,batt,1
9630218031785,4824.526,batt,1
9630268119880,4824.526,batt,1
9630318063551,4824.526,batt,1
9630368145812,4352.946,batt,1
9630417999746,4352.946,batt,1
9630468226794,4352.946,batt,1
9630518094374,4352.946,batt,1
9630568039555,4352.946,batt,1
9630617992289,5192.142,batt,1
9630668066477,5192.142,batt,1
9630718054834,5192.142,batt,1
9630767993454,5192.142,batt,1
9630817976551,5192.142,batt,1
9630868044750,4639.703,batt,1
9630918244299,4639.703,batt,1
9630968064276,4639.703,batt,1
9631017980760,4639.703,batt,1
9631068072135,4639.703,batt,1
9631118031275,5066.933,batt,1
9631168113588,5066.933,batt,1
9631217955543,5066.933,batt,1
9631268241757,5066.933,batt,1
9631318195480,5066.933,batt,1
9631368321385,5231.555,batt,1
9631418283441,5231.555,batt,1
9631468192426,5231.555,batt,1
9631518034642,5231.555,batt,1
9631567979146,5231.555,batt,1
9631617975212,2865.163,batt,1
9631668105284,2865.163,batt,1
9631718000050,2865.163,batt,1
9631768045020,2865.163,batt,1
9631818050929,2865.163,batt,1
9631868053349,3112.221,batt,1
9631918069414,3112.221,batt,1
9631967992513,3112.221,batt,1
9632018054982,3112.221,batt,1
9632068087713,3112.221,batt,1
9632118044145,3710.133,batt,1
9632168051824,3710.133,batt,1
9632218044088,3710.133,batt,1
9632268044632,3710.133,batt,1
9632317988199,3710.133,batt,1
9632368066450,2784.173,batt,1
9632418008038,2784.173,batt,1
9632468000249,2784.173,batt,1
9632518061886,2784.173,batt,1
9632568068524,2784.173,batt,1
9632618007300,3543.897,batt,1
9632668286482,3543.897,batt,1
9632717918808,3543.897,batt,1
9632768072317,3543.897,batt,1
9632818086038,3543.897,batt,1
9632868120019,3504.158,batt,1
9632918055253,3504.158,batt,1
9632968082203,3504.158,batt,1
9633017999208,3504.158,batt,1
9633067961889,3504.158,batt,1
9633118050661,3960.889,batt,1
9633168050111,3960.889,batt,1
9633218028625,3960.889,batt,1
9633268135833,3960.889,batt,1
9633318084452,3960.889,batt,1
9633368106350,3592.117,batt,1
9633418004033,3592.117,batt,1
9633468138012,3592.117,batt,1
9633518089651,3592.117,batt,1
9633568077800,3592.117,batt,1
9633618135374,3662.787,batt,1
9633668129200,3662.787,batt,1
9633718007717,3662.787,batt,1
9633768087322,3662.787,batt,1
9633818042659,3662.787,batt,1
9633867978362,3491.974,batt,1
9633918003854,3491.974,batt,1
9633968082052,3491.974,batt,1
9634018022338,3491.974,batt,1
9634068124599,3491.974,batt,1
9634118028167,3709.598,batt,1
9634168117198,3709.598,batt,1
9634218039360,3709.598,batt,1
9634267982614,3709.598,batt,1
9634318031959,3709.598,batt,1
9634368101565,3746.636,batt,1
9634418010289,3746.636,batt,1
9634468079998,3746.636,batt,1
9634518027523,3746.636,batt,1
9634568041088,3746.636,batt,1
9634618056372,3427.084,batt,1
9634668104051,3427.084,batt,1
9634717976422,3427.084,batt,1
9634768068839,3427.084,batt,1
9634818062092,3427.084,batt,1
9634867999253,3190.143,batt,1
9634918017088,3190.143,batt,1
9634968041903,3190.143,batt,1
9635018010782,3190.143,batt,1
9635068078616,3069.247,batt,1
9635118052182,3069.247,batt,1
9635167995957,3069.247,batt,1
9635218021033,3069.247,batt,1
9635268083450,3069.247,batt,1
9635318057433,3834.812,batt,1
9635367973761,3834.812,batt,1
9635418027690,3834.812,batt,1
9635468133492,3834.812,batt,1
9635529581156,3834.812,batt,1
9635568072708,3822.481,batt,1
9635618011327,3822.481,batt,1
9635668057391,3822.481,batt,1
9635718057571,3822.481,batt,1
9635768054470,3822.481,batt,1
9635818082722,3531.455,batt,1
9635868064881,3531.455,batt,1
9635917970793,3531.455,batt,1
9635968075085,3531.455,batt,1
9636018083233,3531.455,batt,1
9636068080965,3440.669,batt,1
9636117988648,3440.669,batt,1
9636168094085,3440.669,batt,1
9636217984945,3440.669,batt,1
9636268267097,3440.669,batt,1
9636317988274,3812.313,batt,1
9636368190323,3812.313,batt,1
9636418031914,3812.313,batt,1
9636468047719,3812.313,batt,1
9636518054669,3812.313,batt,1
9636568069120,3775.091,batt,1
9636618054248,3775.091,batt,1
9636667982138,3775.091,batt,1
9636718067055,3775.091,batt,1
9636768042601,3775.091,batt,1
9636818029343,3489.780,batt,1
9636868104677,3489.780,batt,1
9636918017725,3489.780,batt,1
9636968124568,3489.780,batt,1
9637018026574,3489.780,batt,1
9637068098783,3657.314,batt,1
9637118037819,3657.314,batt,1
9637168049926,3657.314,batt,1
9637218193851,3657.314,batt,1
9637267982579,3657.314,batt,1
9637317993800,3793.410,batt,1
9637368100696,3793.410,batt,1
9637418036555,3793.410,batt,1
9637468060068,3793.410,batt,1
9637517980927,3793.410,batt,1
9637568049542,3639.677,batt,1
9637617977537,3639.677,batt,1
9637667991362,3639.677,batt,1
9637718075967,3639.677,batt,1
9637768065678,3639.677,batt,1
9637818046328,3758.421,batt,1
9637868097965,3758.421,batt,1
9637918065489,3758.421,batt,1
9637968037701,3758.421,batt,1
9638018013351,3758.421,batt,1
9638068057904,3633.129,batt,1
9638118057199,3633.129,batt,1
9638168044983,3633.129,batt,1
9638218006987,3633.129,batt,1
9638268052479,3633.129,batt,1
9638318019795,3173.831,batt,1
9638368125909,3173.831,batt,1
9638418013853,3173.831,batt,1
9638468108874,3173.831,batt,1
9638518060826,3173.831,batt,1
9638568070589,3447.508,batt,1
9638618130871,3447.508,batt,1
9638667998503,3447.508,batt,1
9638717990767,3447.508,batt,1
9638768102506,3447.508,batt,1
9638818055656,3439.345,batt,1
9638868070263,3439.345,batt,1
9638918025288,3439.345,batt,1
9638967998541,3439.345,batt,1
9639017991482,3439.345,batt,1
9639068000307,3995.587,batt,1
9639118041424,3995.587,batt,1
9639168045041,3995.587,batt,1
9639218032253,3995.587,batt,1
9639268096910,3995.587,batt,1
9639318005999,3585.824,batt,1
9639368092010,3585.824,batt,1
9639418041097,3585.824,batt,1
9639467998049,3585.824,batt,1
9639518012968,3585.824,batt,1
9639568052522,2446.838,batt,1
9639618038848,2446.838,batt,1
9639668063194,2446.838,batt,1
9639718036240,2446.838,batt,1
9639767982098,2446.838,batt,1
9639818044985,3285.287,batt,1
9639868168026,3285.287,batt,1
9639918008992,3285.287,batt,1
9639968115783,3285.287,batt,1
9640017984248,3285.287,batt,1
9640068047864,3496.636,batt,1
9640118056064,3496.636,batt,1
9640168050828,3496.636,batt,1
9640218065799,3496.636,batt,1
9640268077072,3496.636,batt,1
9640318025900,3451.378,batt,1
9640368038423,3451.378,batt,1
9640418056259,3451.378,batt,1
9640468107896,3451.378,batt,1
9640518094013,3451.378,batt,1
9640568059403,3861.806,batt,1
9640618045000,3861.806,batt,1
9640668073356,3861.806,batt,1
9640718069422,3861.806,batt,1
9640768101944,3861.806,batt,1
9640818171029,3693.336,batt,1
9640868050795,3693.336,batt,1
9640918022174,3693.336,batt,1
9640968119643,3693.336,batt,1
9641018016492,3693.336,batt,1
9641068069796,3477.383,batt,1
9641118017113,3477.383,batt,1
9641168097499,3477.383,batt,1
9641218037420,3477.383,batt,1
9641267998643,3544.111,batt,1
9641318027468,3544.111,batt,1
9641368044835,3544.111,batt,1
9641418025067,3544.111,batt,1
9641468049517,3544.111,batt,1
9641518022511,3505.219,batt,1
9641567998368,3505.219,batt,1
9641617998392,3505.219,batt,1
9641667988937,3505.219,batt,1
9641718059323,3505.219,batt,1
9641768098096,3344.662,batt,1
9641818104578,3344.662,batt,1
9641868063248,3344.662,batt,1
9641918006399,3344.662,batt,1
9641968086420,3344.662,batt,1
9642018201128,3383.235,batt,1
9642067975950,3383.235,batt,1
9642118011494,3383.235,batt,1
9642167998705,3383.235,batt,1
9642218089612,3383.235,batt,1
9642267993128,3911.172,batt,1
9642318063879,3911.172,batt,1
9642368050309,3911.172,batt,1
9642418015386,3911.172,batt,1
9642468061710,3911.172,batt,1
9642518014339,3513.142,batt,1
9642568054362,3513.142,batt,1
9642618009856,3513.142,batt,1
9642668133105,3513.142,batt,1
9642718017038,3513.142,batt,1
9642767998573,3495.009,batt,1
9642818022607,3495.009,batt,1
