
===== Ops Report (start–stop) =====

-- Summary by Ops --
Ops                                                 Count     Avg(ms)     Min(ms)     Max(ms)     Total(ms)
PREFILL[134,2701664256]                                25      23.618      22.787      27.934       590.441
PREFILL[135,2726866944]                                25      17.122      14.947      19.356       428.056
DECODE[0,3223403520]                                   25       1.243       1.112       1.512        31.075
DECODE[1,15790080]                                     25       0.189       0.156       0.298         4.734
DECODE[2,25264128]                                     25       0.453       0.346       0.781        11.314
DECODE[3,50528256]                                     25       0.325       0.293       0.487         8.136
DECODE[4,75792384]                                     25       0.277       0.251       0.315         6.934
DECODE[5,100995072]                                    25       1.086       0.970       1.451        27.138
DECODE[6,116785152]                                    25       0.155       0.131       0.219         3.869
DECODE[7,126259200]                                    25       0.347       0.303       0.405         8.685
DECODE[8,151523328]                                    25       0.295       0.260       0.382         7.386
DECODE[9,176787456]                                    25       0.276       0.234       0.400         6.905
DECODE[10,201990144]                                   25       1.109       0.968       1.638        27.720
DECODE[11,217780224]                                   25       0.156       0.133       0.212         3.892
DECODE[12,227254272]                                   25       0.347       0.299       0.456         8.686
DECODE[13,252518400]                                   25       0.297       0.254       0.357         7.437
DECODE[14,277782528]                                   25       0.270       0.247       0.314         6.738
DECODE[15,302985216]                                   25       1.058       0.975       1.147        26.448
DECODE[16,318775296]                                   25       0.152       0.133       0.183         3.800
DECODE[17,328249344]                                   25       0.339       0.311       0.426         8.481
DECODE[18,353513472]                                   25       0.300       0.259       0.378         7.503
DECODE[19,378777600]                                   25       0.275       0.244       0.511         6.876
DECODE[20,403980288]                                   25       1.080       0.962       1.448        27.005
DECODE[21,419770368]                                   25       0.158       0.132       0.391         3.956
DECODE[22,429244416]                                   25       0.343       0.305       0.601         8.571
DECODE[23,454508544]                                   25       0.299       0.260       0.556         7.483
DECODE[24,479772672]                                   25       0.259       0.244       0.293         6.463
DECODE[25,504975360]                                   25       1.072       0.986       1.233        26.789
DECODE[26,520765440]                                   25       0.153       0.131       0.198         3.817
DECODE[27,530239488]                                   25       0.344       0.300       0.528         8.598
DECODE[28,555503616]                                   25       0.292       0.256       0.350         7.309
DECODE[29,580767744]                                   25       0.267       0.237       0.394         6.670
DECODE[30,605970432]                                   25       1.087       1.012       1.307        27.177
DECODE[31,621760512]                                   25       0.151       0.132       0.177         3.786
DECODE[32,631234560]                                   25       0.342       0.300       0.502         8.538
DECODE[33,656498688]                                   25       0.301       0.256       0.450         7.528
DECODE[34,681762816]                                   25       0.291       0.237       0.840         7.277
DECODE[35,706965504]                                   25       1.089       0.973       1.441        27.222
DECODE[36,722755584]                                   25       0.148       0.130       0.166         3.691
DECODE[37,732229632]                                   25       0.342       0.301       0.459         8.546
DECODE[38,757493760]                                   25       0.289       0.257       0.319         7.233
DECODE[39,782757888]                                   25       0.276       0.235       0.563         6.890
DECODE[40,807960576]                                   25       1.068       0.994       1.307        26.698
DECODE[41,823750656]                                   25       0.146       0.125       0.183         3.655
DECODE[42,833224704]                                   25       0.325       0.278       0.403         8.134
DECODE[43,858488832]                                   25       0.298       0.254       0.469         7.448
DECODE[44,883752960]                                   25       0.287       0.240       0.542         7.180
DECODE[45,908955648]                                   25       1.052       0.979       1.131        26.302
DECODE[46,924745728]                                   25       0.150       0.126       0.232         3.744
DECODE[47,934219776]                                   25       0.326       0.295       0.425         8.142
DECODE[48,959483904]                                   25       0.299       0.254       0.518         7.467
DECODE[49,984748032]                                   25       0.267       0.237       0.338         6.687
DECODE[50,1009950720]                                  25       1.035       0.955       1.111        25.884
DECODE[51,1025740800]                                  25       0.147       0.128       0.198         3.676
DECODE[52,1035214848]                                  25       0.334       0.292       0.483         8.350
DECODE[53,1060478976]                                  25       0.300       0.251       0.710         7.489
DECODE[54,1085743104]                                  25       0.287       0.234       0.690         7.176
DECODE[55,1110945792]                                  25       1.055       0.969       1.298        26.375
DECODE[56,1126735872]                                  25       0.150       0.130       0.263         3.756
DECODE[57,1136209920]                                  25       0.323       0.292       0.379         8.070
DECODE[58,1161474048]                                  25       0.281       0.247       0.356         7.027
DECODE[59,1186738176]                                  25       0.253       0.232       0.304         6.315
DECODE[60,1211940864]                                  25       1.042       0.961       1.137        26.042
DECODE[61,1227730944]                                  25       0.150       0.128       0.215         3.750
DECODE[62,1237204992]                                  25       0.331       0.291       0.469         8.281
DECODE[63,1262469120]                                  25       0.287       0.247       0.361         7.178
DECODE[64,1287733248]                                  25       0.257       0.228       0.306         6.422
DECODE[65,1312935936]                                  25       1.037       0.994       1.114        25.926
DECODE[66,1328726016]                                  25       0.140       0.128       0.157         3.512
DECODE[67,1338200064]                                  25       0.317       0.288       0.365         7.920
DECODE[68,1363464192]                                  25       0.277       0.258       0.323         6.931
DECODE[69,1388728320]                                  25       0.256       0.228       0.320         6.391
DECODE[70,1413931008]                                  25       1.034       0.955       1.102        25.859
DECODE[71,1429721088]                                  25       0.145       0.130       0.186         3.623
DECODE[72,1439195136]                                  25       0.325       0.296       0.393         8.128
DECODE[73,1464459264]                                  25       0.297       0.252       0.638         7.415
DECODE[74,1489723392]                                  25       0.259       0.237       0.291         6.472
DECODE[75,1514926080]                                  25       1.027       0.971       1.107        25.670
DECODE[76,1530716160]                                  25       0.142       0.126       0.160         3.541
DECODE[77,1540190208]                                  25       0.325       0.284       0.457         8.131
DECODE[78,1565454336]                                  25       0.279       0.247       0.353         6.978
DECODE[79,1590718464]                                  25       0.254       0.236       0.290         6.349
DECODE[80,1615921152]                                  25       1.055       0.938       1.170        26.363
DECODE[81,1631711232]                                  25       0.181       0.132       0.906         4.531
DECODE[82,1641185280]                                  25       0.358       0.283       0.990         8.952
DECODE[83,1666449408]                                  25       0.287       0.253       0.361         7.184
DECODE[84,1691713536]                                  25       0.297       0.235       1.110         7.432
DECODE[85,1716916224]                                  25       1.072       0.973       1.922        26.804
DECODE[86,1732706304]                                  25       0.143       0.131       0.167         3.583
DECODE[87,1742180352]                                  25       0.319       0.283       0.364         7.978
DECODE[88,1767444480]                                  25       0.285       0.251       0.354         7.113
DECODE[89,1792708608]                                  25       0.264       0.237       0.327         6.597
DECODE[90,1817911296]                                  25       1.034       0.967       1.116        25.861
DECODE[91,1833701376]                                  25       0.150       0.125       0.226         3.747
DECODE[92,1843175424]                                  25       0.325       0.281       0.460         8.114
DECODE[93,1868439552]                                  25       0.282       0.250       0.337         7.058
DECODE[94,1893703680]                                  25       0.259       0.232       0.337         6.475
DECODE[95,1918906368]                                  25       1.023       0.956       1.104        25.563
DECODE[96,1934696448]                                  25       0.148       0.130       0.300         3.703
DECODE[97,1944170496]                                  25       0.345       0.285       0.646         8.614
DECODE[98,1969434624]                                  25       0.288       0.252       0.346         7.196
DECODE[99,1994698752]                                  25       0.253       0.232       0.288         6.329
DECODE[100,2019901440]                                 25       1.034       0.972       1.205        25.849
DECODE[101,2035691520]                                 25       0.144       0.131       0.196         3.601
DECODE[102,2045165568]                                 25       0.325       0.285       0.423         8.120
DECODE[103,2070429696]                                 25       0.286       0.251       0.372         7.147
DECODE[104,2095693824]                                 25       0.267       0.233       0.546         6.680
DECODE[105,2120896512]                                 25       1.042       0.962       1.166        26.044
DECODE[106,2136686592]                                 25       0.147       0.126       0.223         3.685
DECODE[107,2146160640]                                 25       0.327       0.293       0.394         8.164
DECODE[108,2171424768]                                 25       0.284       0.245       0.342         7.089
DECODE[109,2196688896]                                 25       0.252       0.232       0.280         6.307
DECODE[110,2221891584]                                 25       1.028       0.968       1.128        25.692
DECODE[111,2237681664]                                 25       0.142       0.124       0.166         3.538
DECODE[112,2247155712]                                 25       0.324       0.294       0.385         8.091
DECODE[113,2272419840]                                 25       0.279       0.241       0.307         6.983
DECODE[114,2297683968]                                 25       0.258       0.230       0.300         6.438
DECODE[115,2322886656]                                 25       1.030       0.948       1.097        25.758
DECODE[116,2338676736]                                 25       0.143       0.130       0.167         3.569
DECODE[117,2348150784]                                 25       0.343       0.285       0.641         8.578
DECODE[118,2373414912]                                 25       0.288       0.245       0.365         7.199
DECODE[119,2398679040]                                 25       0.296       0.230       1.085         7.405
DECODE[120,2423881728]                                 25       1.089       0.967       2.130        27.225
DECODE[121,2439671808]                                 25       0.148       0.125       0.215         3.690
DECODE[122,2449145856]                                 25       0.347       0.280       0.839         8.684
DECODE[123,2474409984]                                 25       0.288       0.252       0.460         7.211
DECODE[124,2499674112]                                 25       0.256       0.234       0.320         6.392
DECODE[125,2524876800]                                 25       1.051       0.935       1.347        26.286
DECODE[126,2540666880]                                 25       0.146       0.131       0.214         3.661
DECODE[127,2550140928]                                 25       0.329       0.285       0.425         8.232
DECODE[128,2575405056]                                 25       0.280       0.249       0.334         6.991
DECODE[129,2600669184]                                 25       0.256       0.226       0.296         6.409
DECODE[130,2625871872]                                 25       1.034       0.970       1.292        25.848
DECODE[131,2641661952]                                 25       0.144       0.128       0.178         3.608
DECODE[132,2651136000]                                 25       0.316       0.280       0.362         7.891
DECODE[133,2676400128]                                 25       0.277       0.248       0.390         6.930
DECODE[134,2701664256]                                 25       0.257       0.225       0.322         6.417
DECODE[135,2726866944]                                 25       1.038       0.938       1.352        25.950
DECODE[136,2742657024]                                 25       0.148       0.131       0.197         3.695
DECODE[137,2752131072]                                 25       0.324       0.281       0.425         8.095
DECODE[138,2777395200]                                 25       0.283       0.255       0.373         7.063
DECODE[139,2802659328]                                 25       0.251       0.232       0.305         6.279
DECODE[140,2827862016]                                 25       8.208       7.589      12.795       205.205

-- Top-7 Ops by Avg(ms) --
Ops                                                     Avg(ms)     Ratio(%)       Cum(%)
PREFILL[0,3223403520]                                    42.543          1.3          1.3
PREFILL[45,908955648]                                    42.045          1.2          2.5
PREFILL[125,2524876800]                                  42.039          1.2          3.7
PREFILL[105,2120896512]                                  41.950          1.2          5.0
PREFILL[5,100995072]                                     41.877          1.2          6.2
PREFILL[10,201990144]                                    41.740          1.2          7.4
PREFILL[90,1817911296]                                   41.709          1.2          8.7
=====================================

